btc_price,btc_volume,eth_price,eth_volume,fees,stablecoins_supply,defi_tvl,market_cap,volume,fng_value,is_panic_day,is_defi_stress_day,panic_in_next_days,is_pure_stress_day,target,btc_circulating_supply,btc_return_1d,eth_return_1d,btc_return_3d,eth_return_3d,btc_return_7d,eth_return_7d,btc_volatility_7d,eth_volatility_7d,btc_volatility_30d,eth_volatility_30d,btc_price_momentum_signal,eth_price_momentum_signal,volume_change_1d,volume_change_7d,volume_spike_signal,btc_volume_change_1d,btc_volume_change_7d,eth_volume_change_1d,eth_volume_change_7d,btc_volume_momentum_signal,eth_volume_momentum_signal,tvl_change_1d,tvl_change_7d,tvl_change_30d,tvl_momentum_signal,fees_ma_7d,fees_spike_signal,MarketConcentration_Proxy,ETH_Volatility_30d,LiquidationPressureIndex,SentimentMomentum_7d,Capital_Efficiency
3895.83681296,3115187178.442392,114.28793126,1678866535.7412324,62.0,25140229.0,3926654.0,126642566104.10124,11087175625.89483,9,1,0,1.0,0,0.0,17314200.0,0.016138830138101357,-0.01519906532046933,-0.08968473304701974,-0.12576858029169413,-0.01346775605151107,-0.035220053856261146,0.06343054141456013,0.07461636228520499,0.03644192633044192,0.04688120900396099,0.7797014862003178,0.734608223462783,-0.09867698076870157,-0.005493214884698228,0.8737954885212418,-0.1150595987619012,0.23333731313803874,-0.03465849948408117,0.18835264625405457,1.2826337272872779,1.3663793860579099,-0.07577478645856628,0.08482672461759733,-0.4019163818525411,1.3701784276772568,52.142857142857146,1.5233415233415233,0.5326273765765679,0.04688120900396099,4.26619001936045,-17.0,2823.568265982903
4039.83655114,5226773378.179892,117.52527751,2438195895.932367,82.0,25140229.0,4859024.0,134565951999.03496,17390460520.051968,17,0,0,1.0,0,0.0,17316000.0,-0.10991057372441093,-0.07943891702196493,0.03656425706914468,0.04332603668775903,-0.001918836135281321,-0.0020167279197722543,0.06760253201211706,0.07270631862914496,0.040506991230172956,0.04827843189152196,0.7512680161406239,0.699306995978402,0.5685203433988544,0.7788688609205623,1.3431350101179433,0.6778360588891814,1.1575018094411513,0.45228691145236555,0.7178010399222501,1.3712521520169465,1.4228368808238403,0.23744643658443043,-0.6570423731618878,0.00924601034082606,1.3901973373244838,58.857142857142854,1.898148148148148,0.5198477674355688,0.04827843189152196,4.007109846996323,-11.0,3579.002803865955
3811.92352927,4652103083.720623,109.43098855,1897018311.0723217,52.0,25140229.0,4683037.0,125608170342.8654,14343478460.686111,11,1,0,1.0,0,0.0,17317800.0,0.03696246662616032,0.028326230200415248,-0.06634076142522138,-0.08096820863422871,0.007084930937268696,0.011733953243644013,0.07246122264884663,0.07554192398364515,0.04153352469109511,0.048838970995561684,0.7359582085810527,0.6790473128873846,-0.17520996961826008,-0.2700550811468976,1.0921372396766507,-0.10994742891634324,-0.2406303662299477,-0.22195820514786768,-0.32366396789000507,1.2781560708531865,1.3220718462208647,-0.03621859040004738,0.6184959131832242,-0.27766547892960836,1.3553694373291585,57.0,1.176470588235294,0.5255560137130971,0.048838970995561684,4.34666841860499,-10.0,3062.8582393617885
3832.9245159,4050028039.14864,110.43494359,1997220602.5212777,57.0,25140229.0,5399338.0,128752438515.11356,13162388677.283691,14,0,0,1.0,0,0.0,17319600.0,-0.05641639679845101,-0.06887274917782071,0.016138830138101357,-0.01519906532046933,-0.13294591907890385,-0.1538160603107369,0.06182836461234808,0.06271775154472771,0.042142043622502776,0.049642833976767234,0.7318276335119572,0.6741443567870515,-0.08234333022074503,-0.30802626211550277,0.9900480731064799,-0.12941997065345767,-0.3586623046615174,0.05282094055924791,-0.3778619670570017,1.1595940914899168,1.1964332268773294,0.15295651091375095,1.4391286003015855,-0.18139197104804528,1.3242311399633635,60.857142857142854,1.2409288824383164,0.5155997060031534,0.049642833976767234,4.269283722001982,-1.0,2437.7782382365563
4267.24362899,4973628807.699461,122.44642499,2140930653.1883004,24.0,25140229.0,6207559.0,139949686377.75412,15582343414.409077,18,0,0,1.0,0,0.0,17321400.0,0.005509288543892099,0.009174321216528947,-0.10991057372441093,-0.07943891702196493,-0.08968473304701974,-0.12576858029169413,0.057673809881013276,0.0528812116367145,0.04217228509089158,0.04967375320030834,0.7318187284608216,0.6715410005766731,0.18385376670283748,0.0454792299717004,1.1610184944004713,0.2280479936491926,0.15090021244897645,0.07195502113567431,-0.2526171882806908,1.17143639722273,1.1227370974638378,0.14968890630666198,1.203532007262801,0.08182152789565533,1.3069047107790153,56.714285714285715,0.5691699604743083,0.5281514786369437,0.04967375320030834,4.073247762425284,4.0,2510.2207509278733
4279.47559255,4313265392.487118,117.7053859,1607356549.8743916,110.0,25140229.0,6455300.0,140423518575.67114,13370896390.213036,19,0,0,1.0,0,0.0,17323200.0,0.11331272277560567,0.10876522420832435,0.03696246662616032,0.028326230200415248,0.03656425706914468,0.04332603668775903,0.07487091715978143,0.06973676923391178,0.04827273805855193,0.05462018945848352,0.7401942746579196,0.6749606899129028,-0.14192005434504185,0.27875465734476634,0.9836745381660311,-0.13277295929082267,0.41176366643022666,-0.24922530887177674,-0.08110803533220778,1.1960948797286877,1.0977783015345124,0.03990956831823911,0.5340833475921596,0.6417236305151595,1.3090820836028125,64.42857142857143,2.4498886414253898,0.5279330153297139,0.05462018945848352,4.4242353461371655,7.0,2071.305189567183
4009.68957983,4007783472.588206,113.40288315,1719140725.5823183,61.0,25140229.0,6418273.0,131931199094.20068,12666927573.358578,13,1,0,1.0,0,0.0,17325000.0,0.0028664788382133377,-0.03871929368609328,-0.05641639679845101,-0.06887274917782071,-0.06634076142522138,-0.08096820863422871,0.07042483061442076,0.06461834326187317,0.048233692728911357,0.05462698122743478,0.7412446724615951,0.67721166057649,-0.05264933601383193,0.029747682370846018,0.9236397726848928,-0.07082381724783338,0.1385028607112364,0.06954535116471972,-0.01150100243140939,1.1936995099265932,1.0868893314308592,-0.0057359069291900155,0.5106830736785617,0.6403621831070327,1.3134381926835592,64.0,1.3174946004319654,0.52654620322941,0.05462698122743478,4.752547366786826,-2.0,1973.5725752641836
4189.573823,3183894471.4847646,118.10075904,1471310196.1165853,83.0,25140229.0,7185037.0,137444781887.72598,10911088314.576052,15,0,0,1.0,0,0.0,17326800.0,-0.06304183932948748,-0.03655315104829038,0.005509288543892099,0.009174321216528947,0.016138830138101357,-0.01519906532046933,0.07390033030573344,0.06551299273517933,0.049002408427877786,0.054599130672109364,0.7592051288841252,0.6914113368786265,-0.13861603365250574,-0.01588207107565931,0.7949113274634423,-0.20557223381416312,0.02205559059752127,-0.14415953608555598,-0.12362885030227222,1.1935408362345212,1.0671204401584384,0.11946578152721155,0.829811590224145,0.8369438831234175,1.3216852024736458,67.0,1.706648389307745,0.5281532461207169,0.054599130672109364,4.640926107129296,6.0,1518.5848471728193
4124.59354864,3242289555.8219714,115.94428273,1311180616.0078957,58.0,25140229.0,6513089.0,134875665725.93256,10307742201.664038,17,0,0,1.0,0,0.0,17328600.0,0.04486238637396611,0.04142642373374272,0.11331272277560567,0.10876522420832435,-0.10991057372441093,-0.07943891702196493,0.061107773762821845,0.060194728793663985,0.05009963232582311,0.05553399686685313,0.7725438712641957,0.7021487405513405,-0.05529660245770418,-0.40727606438146036,0.7519478839852851,0.018340772553926632,-0.37967665302699094,-0.1088346838969374,-0.4622332774018144,1.1098848178122154,0.9755900975385555,-0.09352046482154508,0.3404109549572094,0.8653856122966554,1.3298351642119612,63.57142857142857,1.160773849232822,0.5299208821863921,0.05553399686685313,4.60932173994881,0.0,1582.6195836820343
3878.83923478,3128854932.57537,108.67684762,1272979823.5054636,104.0,25140229.0,5342217.0,127363639674.63171,10661526784.230663,12,1,1,1.0,0,0.0,17330400.0,-0.01550999626818117,-0.018259631246481778,0.0028664788382133377,-0.03871929368609328,0.03696246662616032,0.028326230200415248,0.06075377129616503,0.05991807988523936,0.04996146521924937,0.05521345624169482,0.7868382645835332,0.7147567739636191,0.03432221874054164,-0.25669865831689787,0.7771585780633371,-0.034985963250232954,-0.3274321578289279,-0.029134653179011094,-0.3289575455990774,1.0452001782298848,0.9212866740105825,-0.17977214805447916,0.14075908432925055,0.2057090328358424,1.3227675792035367,71.0,1.9524405506883604,0.527794554600975,0.05521345624169482,4.858784149269144,1.0,1995.7120394455453
3943.69281207,3255899964.55098,109.851915,1334764925.9641466,194.0,25140229.0,5198881.0,128695755041.95264,10507213149.846483,19,0,0,1.0,0,0.0,17332200.0,-0.05958267425914798,-0.06268040940771269,-0.06304183932948748,-0.03655315104829038,-0.05641639679845101,-0.06887274917782071,0.061292398492863664,0.058774051140784,0.05063876789852558,0.05582574265640325,0.8022938383911079,0.728850503037646,-0.014473877663790491,-0.20172444322508443,0.7738479898407304,0.04060432161712235,-0.19607964856574045,0.04853580655233203,-0.3316887857660048,1.0138145696136767,0.8758599075887684,-0.026830808258069605,-0.03712621806599259,0.265227306853727,1.3174882168721638,90.57142857142857,3.2641615255187886,0.5311198689892901,0.05582574265640325,4.521885155168663,5.0,2021.0528284541392
3751.6919664,3020004368.112703,102.51104176,1338392608.1239889,171.0,25140229.0,3905166.0,121850352670.16624,10365659108.47209,13,1,0,1.0,0,0.0,17334000.0,0.016719841520752787,0.010812490477352998,0.04486238637396611,0.04142642373374272,0.005509288543892099,0.009174321216528947,0.0614827586675799,0.05881782177680789,0.05094921870238446,0.05525089973356373,0.8018131543077969,0.7271793171831268,-0.013472082402407715,-0.33478175696686874,0.7680062085646695,-0.07245173347050593,-0.392796590803567,0.002717843486351512,-0.3748547594800242,0.9395934076685476,0.8135500388569072,-0.24884489566120094,-0.3709015089506197,-0.05872532964906052,1.3053326708843864,111.57142857142857,2.6443298969072164,0.5337024236738213,0.05525089973356373,4.8068282768200445,-5.0,2654.345323213428
3466.76386377,3672494312.317787,91.10115846,1619374013.0384092,135.0,25140229.0,3399289.0,111341489625.90266,11636345917.330584,11,1,0,0.0,0,0.0,17335800.0,-0.048685547992573186,-0.0668251731433176,-0.01550999626818117,-0.018259631246481778,0.11331272277560567,0.10876522420832435,0.04142536462247622,0.039218974974132105,0.05110136846507764,0.05560159043711576,0.7945562667344401,0.7225414476400246,0.12258620465532499,-0.12972581809489403,0.8717489035481699,0.21605596041334407,-0.1485582318411084,0.20993944766944672,0.007476538522182219,0.9124817218024541,0.8168129200963294,-0.12954045999581065,-0.4734111505274735,-0.23370556732414205,1.2882170552091552,115.14285714285714,1.9940915805022155,0.5397729560783818,0.05560159043711576,4.948541548903303,-8.0,3423.1705269338922
3408.52361704,5243194483.926532,92.96795017,2504222326.1841803,109.0,25140229.0,3951933.0,109910215413.85078,15188715503.428837,11,0,0,0.0,0,0.0,17337600.0,-0.07594656096017594,-0.11130394447373726,-0.05958267425914798,-0.06268040940771269,0.0028664788382133377,-0.03871929368609328,0.04548463565915586,0.05135400026774846,0.051984712985829996,0.056292195830156495,0.7941364261793689,0.7233398411262993,0.3052822261675405,0.1990844200746953,1.1353020835630232,0.42769301679801464,0.3082529332704953,0.5464138031247903,0.4566709338678101,0.9423163640190193,0.863797791024788,0.1625763505250657,-0.3842684784520696,-0.10031498615618084,1.2742726598151948,122.0,1.5431807456347333,0.5376717609029954,0.056292195830156495,5.010005428883928,-2.0,3843.3636155847876
3424.70586066,3430203804.247037,90.6782561,1807021801.6527624,110.0,25140229.0,4274771.0,110088719671.51253,11381264418.55782,14,0,0,0.0,0,0.0,17339400.0,-0.01679960015121018,0.02049141571366131,0.016719841520752787,0.010812490477352998,-0.06304183932948748,-0.03655315104829038,0.04296054324314224,0.05539113633681284,0.051574165289274554,0.05676710378815063,0.788170632386899,0.7165857626599783,-0.25067630531439533,0.04309158632266441,0.8564857224708576,-0.34577978849294555,0.07736102278773371,-0.278409994688363,0.22817187457972032,0.9430839035839487,0.8827139587401431,0.0816911622742591,-0.405045374157433,0.018721408737213396,1.2615073768888274,125.85714285714286,1.5529411764705883,0.5394044455918428,0.05676710378815063,4.881970925780954,-1.0,2662.4266933966333
3550.5464339,2938443353.811616,93.53012682,1591278001.7639914,73.0,25140229.0,3323394.0,113789688928.51288,10406980919.060654,19,0,0,0.0,0,0.0,17341200.0,0.004747581486336472,-0.024628853984766663,-0.048685547992573186,-0.0668251731433176,0.04486238637396611,0.04142642373374272,0.03434583996789396,0.04683198758951335,0.051761947918343716,0.05676793693462697,0.7867015049414635,0.7136787214740588,-0.0856041529013718,0.009627590160393718,0.7890051877612971,-0.14336187541584489,-0.09371346907149558,-0.11939191862070764,0.21362227471673423,0.9297244729626728,0.8965191606882478,-0.22255624921194606,-0.48973612981490044,-0.17826678116325134,1.2467995859166385,128.0,1.0190786412284782,0.5410923994899732,0.05676793693462697,4.598202891704784,2.0,3131.4315783986654
3433.80844043,2614506143.32925,89.85371731,1295907311.516668,60.0,25140229.0,3286046.0,109751898315.5159,9730905062.43047,15,0,0,0.0,0,0.0,17343000.0,0.03674492886689795,0.03145043633012712,-0.07594656096017594,-0.11130394447373726,-0.01550999626818117,-0.018259631246481778,0.04224840013669819,0.053302338148843637,0.052768312889736074,0.05769947018621001,0.7900204673072959,0.7154694040770071,-0.06496368753707749,-0.08728784728812622,0.7426745433237374,-0.11024109417054762,-0.16438882604977723,-0.18561853423468044,0.018010880917238792,0.9028808986731273,0.8945991395542704,-0.011237909197645557,-0.38489095444831234,-0.2125875912155143,1.2322484963281135,121.71428571428571,0.831792975970425,0.542610567073521,0.05769947018621001,4.904454965827851,3.0,2961.2808409956738
3378.80877841,2720740076.8003125,87.8504107,1392270657.2968814,151.0,25140229.0,3364537.0,107690448787.60043,9536674705.290009,14,0,0,0.0,0,0.0,17344800.0,-0.03287888093939739,-0.03930722254953545,-0.01679960015121018,0.02049141571366131,-0.05958267425914798,-0.06268040940771269,0.03921766082474495,0.05154051912319336,0.052686278954638684,0.057360946100326604,0.7899672934576102,0.7141516516350733,-0.019960153335618736,-0.0923687785443521,0.733641026399029,0.04063250482012126,-0.1643661947778765,0.07435975159939057,0.043083040477106094,0.8846123289170461,0.8975800177512254,0.023886153754390627,-0.3528343887848173,-0.17596811966050607,1.217637852017724,115.57142857142857,2.0313901345291483,0.5441964738707038,0.057360946100326604,4.933041364628088,-5.0,2834.468666948828
3438.10007353,2552041789.9907007,89.37790162,1232429721.5102737,137.0,25140229.0,3517188.0,109471970661.87706,8695935107.61336,14,0,0,0.0,0,1.0,17346600.0,-0.01601710257696043,-0.02229520013165942,0.004747581486336472,-0.024628853984766663,0.016719841520752787,0.010812490477352998,0.03643745371985863,0.049101876866934895,0.05255575066422045,0.05718371498369701,0.7977275236247618,0.7223865983519514,-0.08815856927680354,-0.16108227980351264,0.6760528856874886,-0.06200455833620355,-0.1549542719418141,-0.11480593586375065,-0.07917175122645237,0.8678557814361779,0.8901530998024035,0.04537058144998851,-0.0993499380051962,-0.1892196177618033,1.2018244252650812,110.71428571428571,1.7504258943781943,0.5447910216186922,0.05718371498369701,4.917799488597943,1.0,2472.4112295428504
3294.63615655,2620531732.8481603,85.95872706,1269694470.924718,480.0,25140229.0,3270665.0,106111791850.7319,9525521999.181332,10,0,1,0.0,1,0.0,17348400.0,0.017547987769790607,0.017387407842818448,0.03674492886689795,0.03145043633012712,-0.048685547992573186,-0.0668251731433176,0.03672786729895767,0.04899068351304227,0.05292174465793594,0.05761462535944069,0.8114556497334903,0.7406335345261904,0.09539938848458784,-0.18139920668785703,0.7476553572750689,0.02683731243198384,-0.28644362387200306,0.030236814938849665,-0.21593500902091944,0.8304187886321253,0.8649235778883297,-0.07009093628205254,-0.037838500933577546,-0.23498352274361933,1.1843105077937996,160.0,5.1631409107206885,0.5386457518189368,0.05761462535944069,5.185316282349662,-1.0,2912.411390093859
3216.62714991,2663819604.586118,83.78596236,1325123179.3098264,224.0,25140229.0,2968926.0,103316295585.46724,8986119238.864172,11,0,0,0.0,0,0.0,17350200.0,-0.04172767339861083,-0.03825525659057205,-0.03287888093939739,-0.03930722254953545,-0.07594656096017594,-0.11130394447373726,0.02800964664066929,0.029969181348814516,0.05298212582842328,0.0576051820619467,0.8216699955936793,0.750470484856518,-0.05662710771793067,-0.40836871710214306,0.7264939356848871,0.01651873594787956,-0.4919472064688257,0.043655154570169774,-0.47084443523471475,0.7535623594187105,0.7922092533257628,-0.09225616197317665,-0.24874080608147964,-0.19401662555207433,1.1727958718017009,176.42857142857142,2.263388346244527,0.5401773656334882,0.0576051820619467,5.126861203513257,0.0,3026.723885628733
3221.97620371,2103029919.7436216,83.83358213,1109693017.2554052,203.0,25140229.0,3311346.0,102413523161.04791,7454725958.1097,13,0,0,0.0,0,0.0,17352000.0,-0.023677578625764806,-0.025276836620479415,-0.01601710257696043,-0.02229520013165942,-0.01679960015121018,0.02049141571366131,0.028530119097714343,0.027650834146654014,0.05110339233819863,0.05502316250566106,0.8311983082852301,0.7634269665512528,-0.17041764526463565,-0.34500019646724556,0.6182289580602093,-0.21052089408645502,-0.3869081722958274,-0.1625736878035937,-0.38589948597164525,0.7210602218894735,0.7555342552030089,0.11533463616135942,-0.22537464579973987,-0.15454657563311103,1.1584579437156588,189.71428571428572,1.933947284852334,0.5459018434397532,0.05502316250566106,4.787015137992513,-1.0,2251.267598767903
3217.04683497,1972663570.3920543,84.4658464,1198587935.411733,176.0,25140229.0,3509573.0,103850592764.96889,8536741706.663292,17,0,0,0.0,0,0.0,17353800.0,0.0016629387089983627,0.0005683502183264633,0.017547987769790607,0.017387407842818448,0.004747581486336472,-0.024628853984766663,0.028325400756530252,0.027739976093092186,0.051230799055399026,0.055138670556835696,0.8359035299411499,0.7726779653238326,0.14514493955026064,-0.17971006451755578,0.7139839992603885,-0.061989773957880745,-0.3286705466575681,0.08010766651140222,-0.24677653176688596,0.6908918145715149,0.7306973344971718,0.059862968110248715,0.05602074265043511,-0.0710490429317554,1.1463634067524564,204.42857142857142,1.5975794251134643,0.5375798623610207,0.055138670556835696,4.576509656217363,-2.0,2432.4160536519094
3506.21701328,3421249875.3626423,94.07306838,1696264039.588314,186.0,25140229.0,3970430.0,113428653553.49,13056143435.394253,23,0,0,0.0,0,0.0,17355600.0,-0.001529920902061277,0.007541897339178094,-0.04172767339861083,-0.03825525659057205,0.03674492886689795,0.03145043633012712,0.020891762076803006,0.022678283136393935,0.05130918769405296,0.055392488232158296,0.8535302151800944,0.7974518576499895,0.5294059354288974,0.34171933151439515,1.086194412250642,0.7343301345006796,0.3085644813234609,0.41521868314619903,0.30893932344828556,0.7172056533501514,0.7596896891531889,0.13131426529666146,0.2082697564185041,0.09692083188980916,1.1382226752308253,222.42857142857142,1.6387665198237886,0.536482609017182,0.055392488232158296,4.265221593876189,8.0,3288.344948883182
3655.77504573,3898845061.80057,100.05002539,1751770011.109929,323.0,25140229.0,4151531.0,119556263697.71312,12814747505.601276,21,0,0,0.0,0,0.0,17357400.0,0.08988684130011948,0.11374090699930517,-0.023677578625764806,-0.025276836620479415,-0.03287888093939739,-0.03930722254953545,0.042531166839285095,0.050807546229511225,0.0548585420222204,0.060659914153150044,0.8785973287181293,0.8331807843135854,-0.018489068459417335,0.34373331392890183,1.0572031746010024,0.13959669823511622,0.4330090165708702,0.03272248319022686,0.25821082411592444,0.7536930786214071,0.784288019597241,0.04561243996242226,0.23390855859216297,-0.706978352133092,1.0454957973265084,247.0,2.6238830219333877,0.5307521983055051,0.060659914153150044,4.792133218098853,7.0,3086.752213966673
